Date,Returns
2022-11-15,-0.0011345084678093767
2022-11-16,-0.018099074700530703
2022-11-17,-0.007899347015198474
2022-11-18,-0.0009718410939498491
2022-11-19,0.0
2022-11-20,0.0
2022-11-21,0.004278190371984863
2022-11-22,0.013383271333211507
2022-11-23,0.0039051353986507163
2022-11-24,0.0
2022-11-25,0.0019822787931105586
2022-11-26,0.0
2022-11-27,0.0
2022-11-28,-0.022770735967077082
2022-11-29,-0.009991574823674153
2022-11-30,0.002793658292642381
2022-12-01,0.008597339700642198
2022-12-02,-0.012824413556233677
2022-12-03,0.0
2022-12-04,0.0
2022-12-05,-0.00030368741075089274
2022-12-06,0.0033951477416773626
2022-12-07,-0.00159382085052044
2022-12-08,-0.008094757444033759
2022-12-09,0.004975885606931904
2022-12-10,0.0
2022-12-11,0.0
2022-12-12,0.003220426823240203
2022-12-13,0.02081901442976461
2022-12-14,-0.017595528218898048
2022-12-15,-0.018925051705200157
2022-12-16,0.002914482364522626
2022-12-17,0.0
2022-12-18,0.0
2022-12-19,-0.011127855695838153
2022-12-20,-0.0013147253406493075
2022-12-21,0.030448823612399843
2022-12-22,-0.013573579761894902
2022-12-23,0.0008670272798724494
2022-12-24,0.0
2022-12-25,0.0
2022-12-26,0.0
2022-12-27,-0.0009664221758758713
2022-12-28,-0.004174457693629297
2022-12-29,0.02233723853467872
2022-12-30,-0.010554576050469486
2022-12-31,0.0
2023-01-01,0.0
2023-01-02,0.0
2023-01-03,0.004798231865397087
2023-01-04,0.013752038373713011
2023-01-05,-0.029033149724968135
2023-01-06,0.05109057899760139
2023-01-07,0.0
2023-01-08,0.0
2023-01-09,0.020109761713680573
2023-01-10,0.0056805344605589435
2023-01-11,-0.001797448779300308
2023-01-12,-0.0025954763517768145
2023-01-13,3.9333134799641885e-05
2023-01-14,0.0
2023-01-15,0.0
2023-01-16,0.0
2023-01-17,-0.005665833312535578
2023-01-18,-0.0031652334943581438
2023-01-19,-0.023683092891916165
2023-01-20,0.01609224337507395
2023-01-21,0.0
2023-01-22,0.0
2023-01-23,0.008473367711426313
2023-01-24,0.005398529684183543
2023-01-25,-0.001092039283846119
2023-01-26,0.010134655583336993
2023-01-27,0.00036698502680415363
2023-01-28,0.0
2023-01-29,0.0
2023-01-30,-0.01502196039102521
2023-01-31,0.015063813244768093
2023-02-01,0.004491774617787643
2023-02-02,0.010567007695325498
2023-02-03,-0.017764682669652046
2023-02-04,0.0
2023-02-05,0.0
2023-02-06,-0.01971251769993761
2023-02-07,-0.0021051617065816985
2023-02-08,-0.01490507563504191
2023-02-09,-0.019214060746254563
2023-02-10,0.010476230931024597
2023-02-11,0.0
2023-02-12,0.0
2023-02-13,0.018351906777406512
2023-02-14,-0.010586834035473943
2023-02-15,-0.0068242239626116665
2023-02-16,-0.01557372765022298
2023-02-17,0.004422890592043984
2023-02-18,0.0
2023-02-19,0.0
2023-02-20,0.0
2023-02-21,-0.028917507689322358
2023-02-22,-0.012056088540255095
2023-02-23,0.006424420989545698
2023-02-24,-0.012229968234272323
2023-02-25,0.0
2023-02-26,0.0
2023-02-27,-0.0005410110527664953
2023-02-28,0.009280526171538888
2023-03-01,-0.012948197104685994
2023-03-02,0.007831638949379957
2023-03-03,0.013510744857751745
2023-03-04,0.0
2023-03-05,0.0
2023-03-06,-0.002684835656462403
2023-03-07,-0.02014491244981857
2023-03-08,-0.0004489799811646653
2023-03-09,-0.034821428832055856
2023-03-10,-0.025271317957499644
2023-03-11,0.0
2023-03-12,0.0
2023-03-13,-0.014685712762092424
2023-03-14,0.019088935462911547
2023-03-15,-0.009594624322796263
2023-03-16,0.008260009517346824
2023-03-17,-0.0004243483550831341
2023-03-18,0.0
2023-03-19,0.0
2023-03-20,0.010700489606887098
2023-03-21,0.02848014183432428
2023-03-22,-0.021110547031958714
2023-03-23,0.005325210378480841
2023-03-24,-0.010644687593076345
2023-03-25,0.0
2023-03-26,0.0
2023-03-27,0.0053194772145956646
2023-03-28,-0.0032149745630401217
2023-03-29,0.016849667625280673
2023-03-30,0.005795869150607537
2023-03-31,0.012149034938890437
2023-04-01,0.0
2023-04-02,0.0
2023-04-03,-0.004058020857603021
2023-04-04,-0.011017454557281698
2023-04-05,-0.0046662103254381014
2023-04-06,0.0005480242421552667
2023-04-07,0.0
2023-04-08,0.0
2023-04-09,0.0
2023-04-10,0.005196086832634105
2023-04-11,0.014836412594377285
2023-04-12,-0.005558220378816931
2023-04-13,0.007122484564154032
2023-04-14,0.03025298077478412
2023-04-15,0.0
2023-04-16,0.0
2023-04-17,0.010116711220951547
2023-04-18,-0.006221355516429501
2023-04-19,0.0017438881307400137
2023-04-20,0.0016366677599207002
2023-04-21,-0.022419252316628228
2023-04-22,0.0
2023-04-23,0.0
2023-04-24,-0.009965016632050811
2023-04-25,-0.02171105547965101
2023-04-26,-0.013797794009508275
2023-04-27,0.018290546777068272
2023-04-28,0.012774215692100402
2023-04-29,0.0
2023-04-30,0.0
2023-05-01,-0.012337944235498104
2023-05-02,-0.017512265417681697
2023-05-03,-0.013991743626110506
2023-05-04,-0.01687353817531104
2023-05-05,0.02009133178883886
2023-05-06,0.0
2023-05-07,0.0
2023-05-08,-0.0020808228878722904
2023-05-09,-0.011838525689628733
2023-05-10,-0.010105101996610787
2023-05-11,0.020200835489098803
2023-05-12,0.004785796538588927
2023-05-13,0.0
2023-05-14,0.0
2023-05-15,-0.0005429479270239937
2023-05-16,-0.017080486304569157
2023-05-17,0.02617378261327559
2023-05-18,0.028322245247358113
2023-05-19,-0.003935290103474418
2023-05-20,0.0
2023-05-21,0.0
2023-05-22,0.007008197546179488
2023-05-23,-0.01479360332648482
2023-05-24,-0.009921719459473352
2023-05-25,0.008391407212621108
2023-05-26,0.017679328039029846
2023-05-27,0.0
2023-05-28,0.0
2023-05-29,0.0
2023-05-30,0.001903238579267685
2023-05-31,-0.024086852340612
2023-06-01,0.01702450128770788
2023-06-02,0.01927648971274301
2023-06-03,0.0
2023-06-04,0.0
2023-06-05,-0.007905412054412447
2023-06-06,0.012384580519850918
2023-06-07,-0.0024886857634089745
2023-06-08,0.0034585018505929243
2023-06-09,0.005597919839359095
2023-06-10,0.0
2023-06-11,0.0
2023-06-12,-0.002955651374926149
2023-06-13,0.009785061138821346
2023-06-14,0.00486138041415524
2023-06-15,0.026705616172826
2023-06-16,-0.011896227814905666
2023-06-17,0.0
2023-06-18,0.0
2023-06-19,0.0
2023-06-20,-0.01697648496570843
2023-06-21,-0.002768513352941936
2023-06-22,-0.014116962527481004
2023-06-23,0.0015721221816678
2023-06-24,0.0
2023-06-25,0.0
2023-06-26,-0.0004096804319816568
2023-06-27,0.006548553424511327
2023-06-28,0.0008488867825109727
2023-06-29,0.004351973500108961
2023-06-30,0.0042485403284809225
2023-07-01,0.0
2023-07-02,0.0
2023-07-03,0.003524958004899757
2023-07-04,0.0
2023-07-05,-0.0010811935139599562
2023-07-06,-0.017765145641440647
2023-07-07,0.00508493562348766
2023-07-08,0.0
2023-07-09,0.0
2023-07-10,0.017488421030387252
2023-07-11,0.019953411340420727
2023-07-12,0.022001688448857453
2023-07-13,0.01882818419934516
2023-07-14,-0.016034092183857165
2023-07-15,0.0
2023-07-16,0.0
2023-07-17,-0.00021939683167138417
2023-07-18,0.015080258027662932
2023-07-19,0.011263031800654074
2023-07-20,0.004779710835070546
2023-07-21,0.00043919938550945697
2023-07-22,0.0
2023-07-23,0.0
2023-07-24,0.007122503702144981
2023-07-25,-0.014054005239689757
2023-07-26,-0.003844071874407754
2023-07-27,-0.019140174840701477
2023-07-28,0.012633921507834987
2023-07-29,0.0
2023-07-30,0.0
2023-07-31,0.0006911040768259992
2023-08-01,-0.008960524069910988
2023-08-02,-0.020445833193559988
2023-08-03,-0.010184129026167752
2023-08-04,0.00015579391729746638
2023-08-05,0.0
2023-08-06,0.0
2023-08-07,0.0031899030168442586
2023-08-08,-0.022092105617712195
2023-08-09,-0.0070428859325617
2023-08-10,0.007084820179668531
2023-08-11,-0.0020118287886911005
2023-08-12,0.0
2023-08-13,0.0
2023-08-14,-0.0038595718790844884
2023-08-15,-0.029449455793136195
2023-08-16,-0.0008629855799255147
2023-08-17,0.0026115060613086894
2023-08-18,-0.005577092989137189
2023-08-19,0.0
2023-08-20,0.0
2023-08-21,0.0019977228876514094
2023-08-22,-0.008599541459697737
2023-08-23,0.01923331785559553
2023-08-24,-0.008298828445783935
2023-08-25,0.004151846012213053
2023-08-26,0.0
2023-08-27,0.0
2023-08-28,0.00448525558313672
2023-08-29,0.0175627709909889
2023-08-30,0.006891637215295599
2023-08-31,0.006777416400325431
2023-09-01,0.008033411437342203
2023-09-02,0.0
2023-09-03,0.0
2023-09-04,0.0
2023-09-05,-0.014635319105657909
2023-09-06,-0.002517069635201713
2023-09-07,0.0027225407158699157
2023-09-08,-0.0006375479970802973
2023-09-09,0.0
2023-09-10,0.0
2023-09-11,0.007658130407832474
2023-09-12,0.0020261592631356526
2023-09-13,-0.00016051483682022577
2023-09-14,0.013649378432909243
2023-09-15,-0.013389297895647509
2023-09-16,0.0
2023-09-17,0.0
2023-09-18,-0.0036189609725910134
2023-09-19,-0.008571735674098392
2023-09-20,-0.007986051825060812
2023-09-21,-0.021665459007702316
2023-09-22,-0.013140301663678107
2023-09-23,0.0
2023-09-24,0.0
2023-09-25,-0.003871184679176518
2023-09-26,-0.016606978533046154
2023-09-27,-0.005161983807960897
2023-09-28,0.0028710577888721297
2023-09-29,0.001936721033276257
2023-09-30,0.0
2023-10-01,0.0
2023-10-02,-0.0053507479096128055
2023-10-03,-0.02770531876941791
2023-10-04,0.01752788462897304
2023-10-05,0.0059072018173036275
2023-10-06,0.012355199354470311
2023-10-07,0.0
2023-10-08,0.0
2023-10-09,-0.007182865880060289
2023-10-10,-0.002598966068954905
2023-10-11,0.0011213503845680542
2023-10-12,-0.010165403581672014
2023-10-13,-0.013467841546795175
2023-10-14,0.0
2023-10-15,0.0
2023-10-16,0.012335027556751565
2023-10-17,0.0010220341323151044
2023-10-18,-0.030988621135516533
2023-10-19,0.009391672118194467
2023-10-20,-0.012414383446910383
2023-10-21,0.0
2023-10-22,0.0
2023-10-23,-0.00016182784586824317
2023-10-24,-0.00381220517881132
2023-10-25,-0.006076796581870998
2023-10-26,-0.002651049483761218
2023-10-27,-0.014916524242947215
2023-10-28,0.0
2023-10-29,0.0
2023-10-30,0.01500187644030584
2023-10-31,0.008459710689232807
2023-11-01,0.006399479244208927
2023-11-02,0.04487248826268677
2023-11-03,0.020701061953770077
2023-11-04,0.0
2023-11-05,0.0
2023-11-06,-0.007247811749174702
2023-11-07,-0.00711216431221389
2023-11-08,0.009756547255678738
2023-11-09,-0.004788466097605212
2023-11-10,0.020017242599074593
2023-11-11,0.0
2023-11-12,0.0
2023-11-13,-0.005351830321484711
2023-11-14,0.05285422053757011
2023-11-15,0.016339281447843215
2023-11-16,0.008513564148699393
2023-11-17,0.002738942442846564
2023-11-18,0.0
2023-11-19,0.0
2023-11-20,0.005646690536127099
2023-11-21,0.005150297360165315
2023-11-22,0.0034421328646501988
2023-11-23,0.0
2023-11-24,0.004059339553292929
2023-11-25,0.0
2023-11-26,0.0
2023-11-27,0.0007988314500336432
2023-11-28,0.00828261511530779
2023-11-29,0.01420672459620819
2023-11-30,0.005246255602049115
2023-12-01,0.006788970736694348
2023-12-02,0.0
2023-12-03,0.0
2023-12-04,0.00010960886089007144
2023-12-05,-0.002820767977243522
2023-12-06,-0.00835102404341044
2023-12-07,0.0031855596579982827
2023-12-08,-0.0009533587271159989
2023-12-09,0.0
2023-12-10,0.0
2023-12-11,0.010260802332764657
2023-12-12,0.00910230748861113
2023-12-13,0.018451042532711466
2023-12-14,0.042647847529733704
2023-12-15,0.014600333680427494
2023-12-16,0.0
2023-12-17,0.0
2023-12-18,-0.02793200698860791
2023-12-19,0.006183967343736415
2023-12-20,-0.01527717599120257
2023-12-21,0.012428977537632849
2023-12-22,0.004143539579597276
2023-12-23,0.0
2023-12-24,0.0
2023-12-25,0.0
2023-12-26,0.005209321486109916
2023-12-27,0.008197105811666505
2023-12-28,0.0014268838422935594
2023-12-29,-0.003210820276151101
2023-12-30,0.0
2023-12-31,0.0
2024-01-01,0.0
2024-01-02,-0.014267592323211516
2024-01-03,-0.020385412523126787
2024-01-04,0.002292225536766233
2024-01-05,-0.003978027036444856
2024-01-06,0.0
2024-01-07,0.0
2024-01-08,0.018177568265953587
2024-01-09,-0.003355443061418102
2024-01-10,-0.002720807670205234
2024-01-11,0.0003156662044488237
2024-01-12,0.008780414271568475
2024-01-13,0.0
2024-01-14,0.0
2024-01-15,0.0
2024-01-16,-0.010333725312972053
2024-01-17,-0.005002559959323311
2024-01-18,0.009893490750323038
2024-01-19,0.012720115992718408
2024-01-20,0.0
2024-01-21,0.0
2024-01-22,-0.014279915970576127
2024-01-23,-0.0018414646075984864
2024-01-24,-0.008629453125841253
2024-01-25,0.005977450897791969
2024-01-26,-0.004008889641138489
2024-01-27,0.0
2024-01-28,0.0
2024-01-29,0.0017780569521097915
2024-01-30,-0.008875976346608467
2024-01-31,-0.009536300874280083
2024-02-01,0.013622217132590708
2024-02-02,0.0039033864468767357
2024-02-03,0.0
2024-02-04,0.0
2024-02-05,-0.006149954352517833
2024-02-06,0.006123825385159197
2024-02-07,0.008491147854131334
2024-02-08,-0.0018879110613366859
2024-02-09,0.005042457209402633
2024-02-10,0.0
2024-02-11,0.0
2024-02-12,0.005690207015791223
2024-02-13,-0.02999300806817933
2024-02-14,0.009376422636769202
2024-02-15,0.015978266263924696
2024-02-16,-0.005086410569836116
2024-02-17,0.0
2024-02-18,0.0
2024-02-19,0.0
2024-02-20,0.00516251657392707
2024-02-21,0.00915483347129945
2024-02-22,0.009870678767966792
2024-02-23,0.00018349146341642227
2024-02-24,0.0
2024-02-25,0.0
2024-02-26,-0.009334842714070818
2024-02-27,-0.0068346606293881096
2024-02-28,0.011329262130863708
2024-02-29,0.0020716392977665915
2024-03-01,0.004292178124406377
2024-03-02,0.0
2024-03-03,0.0
2024-03-04,0.023817545434365
2024-03-05,-0.009064090232646956
2024-03-06,0.01036108009155782
2024-03-07,0.0015659801469499212
2024-03-08,0.005298966533542983
2024-03-09,0.0
2024-03-10,0.0
2024-03-11,-0.013195661926064894
2024-03-12,0.005356897309534423
2024-03-13,-0.00435060043398482
2024-03-14,-0.021030296623796563
2024-03-15,-0.0077947705937672735
2024-03-16,0.0
2024-03-17,0.0
2024-03-18,-0.002832973393294112
2024-03-19,0.0025575608465118528
2024-03-20,0.019245620153362862
2024-03-21,0.02912362832691919
2024-03-22,-0.020674394921950057
2024-03-23,0.0
2024-03-24,0.0
2024-03-25,-0.010505365771871479
2024-03-26,0.004876740904699421
2024-03-27,0.018026168087355528
2024-03-28,-0.0016994566075638638
2024-03-29,0.0
2024-03-30,0.0
2024-03-31,0.0
2024-04-01,-0.008347810268542262
2024-04-02,-0.012389448652259931
2024-04-03,-0.0021950105581663025
2024-04-04,-0.028267891098545446
2024-04-05,0.00688282333497936
2024-04-06,0.0
2024-04-07,0.0
2024-04-08,0.007196271115971035
2024-04-09,0.0007218778302954319
2024-04-10,-0.025514442178663287
2024-04-11,0.002944972636369619
2024-04-12,-0.029124803748319404
2024-04-13,0.0
2024-04-14,0.0
2024-04-15,-0.0005362297014738662
2024-04-16,-0.017611797682267387
2024-04-17,0.0054808379805727555
